,tconst,titleType,primaryTitle,originalTitle,startYear,endYear,averageRating,numVotes,seriesScore,seriesRank,episodeScore,episodeRank,totalRuntime,combinedMetric
14011,tt18217272,tvSeries,Life After Death with Tyler Henry,Life After Death with Tyler Henry,2022,2022,6.2,1245,5.6,81005,6.466666666666667,11529,348,18.106666666666666
14012,tt1591620,tvSeries,Hiccups,Hiccups,2010,2011,5.9,629,5.45,87204,6.644230769230769,7281,572,18.105528846153845
14013,tt0109036,tvMiniSeries,Abraham,Abraham,1993,1993,7.0,1798,6.01,58048,6.025,24889,77,18.105125
14014,tt0090520,tvSeries,Silverhawks,Silverhawks,1986,1986,7.3,3382,6.16,47267,5.877692307692308,28251,1493,18.103292307692307
14015,tt0888420,tvSeries,Torchwood Declassified,Torchwood Declassified,2006,2011,7.5,219,6.25,40251,5.792857142857143,29766,319,18.10267857142857
14016,tt0118303,tvSeries,Dharma & Greg,Dharma & Greg,1997,2002,6.4,31941,5.82,70690,6.220420168067227,19216,3440,18.10142268907563
14017,tt8020738,tvMiniSeries,Tehlikeli Karim,Tehlikeli Karim,2018,2018,5.7,253,5.35,90390,6.766666666666667,5056,116,18.10083333333333
14018,tt14372080,tvSeries,All That Glitters: Britain's Next Jewellery Star,All That Glitters: Britain's Next Jewellery Star,2021,2022,6.8,193,5.9,64836,6.135714285714286,21861,413,18.100357142857145
14019,tt1736689,tvSeries,Adventure,Adventure,1961,1965,6.3,12,5.65,78886,6.4071428571428575,13184,271,18.100178571428575
14020,tt0421306,tvSeries,Catscratch,Catscratch,2005,2007,6.7,3142,5.86,67954,6.1775,20615,774,18.100075
14021,tt4999820,tvMiniSeries,Au-delà des murs,Au-delà des murs,2016,2016,7.0,1059,6.0,58225,6.033333333333334,24720,140,18.1
14022,tt12740928,tvSeries,Harry Hill's World of TV,Harry Hill's World of TV,2020,2020,7.0,58,6.0,58225,6.033333333333334,24720,174,18.1
14023,tt6760366,tvMiniSeries,Casey Anthony: An American Murder Mystery,Casey Anthony: An American Murder Mystery,2017,2017,7.1,985,6.05,54957,5.983333333333333,26058,126,18.09958333333333
14024,tt4424852,tvSeries,In an Instant,In an Instant,2015,2018,6.6,174,5.8,70878,6.241176470588235,18649,658,18.09941176470588
14025,tt9078908,tvMiniSeries,Murder Mountain,Murder Mountain,2018,2018,6.8,3509,5.91,64635,6.125,22087,232,18.099375000000002
14026,tt0065310,tvSeries,The Lovers,The Lovers,1970,1971,7.4,95,6.2,43730,5.838461538461539,28965,503,18.099230769230772
14027,tt2128016,tvSeries,Mr. D,Mr. D,2012,2018,7.4,2713,6.21,43494,5.828977272727273,29118,1848,18.09897443181818
14028,tt9018490,tvSeries,Deadwax,Deadwax,2018,2018,6.7,457,5.85,68111,6.1875,20343,113,18.0984375
14029,tt19045982,tvSeries,Star and Sky: Sky in Your Heart,Star and Sky: Sky in Your Heart,2022,2022,6.7,305,5.85,68111,6.1875,20343,310,18.0984375
14030,tt0131686,tvSeries,Sonderdezernat K1,Sonderdezernat K1,1972,1982,6.8,36,5.9,64836,6.135,21874,634,18.09825
14031,tt14590210,tvSeries,Promised Land,Promised Land,2022,2022,6.5,1010,5.75,73709,6.295,16964,460,18.098125
14032,tt0135727,tvSeries,Emily of New Moon,Emily of New Moon,1998,2003,7.4,520,6.2,43730,5.83804347826087,28968,2174,18.097934782608696
14033,tt0105957,tvMiniSeries,The Borrowers,The Borrowers,1992,1992,6.9,796,5.95,61763,6.083333333333333,23436,232,18.097916666666666
14034,tt0162093,tvSeries,Just William,Just William,1977,1978,6.9,83,5.95,61763,6.083333333333333,23436,75,18.097916666666666
14035,tt5659248,tvSeries,The Daltons,Les Dalton,2010,2016,6.9,256,5.95,61763,6.083333333333333,23436,116,18.097916666666666
14036,tt0159899,tvSeries,Nothing Too Good for a Cowboy,Nothing Too Good for a Cowboy,1998,1999,6.9,216,5.95,61763,6.083333333333333,23436,135,18.097916666666666
14037,tt3959576,tvMiniSeries,Black Work,Black Work,2015,2015,6.7,1887,5.86,67954,6.176666666666667,20631,135,18.097633333333334
14038,tt0103397,tvSeries,Degrassi Talks,Degrassi Talks,1992,1992,7.7,83,6.35,33200,5.7,30854,39,18.0975
14039,tt11152058,tvSeries,A Little Thing Called First Love,Chu lian na jian xiao shi,2019,2019,7.7,533,6.35,33200,5.7,30854,39,18.0975
14040,tt0092363,tvSeries,"Good Morning, Miss Bliss","Good Morning, Miss Bliss",1987,1989,6.7,2089,5.86,67954,6.176428571428572,20643,333,18.096935714285717
14041,tt2327933,tvSeries,Alles Klara,Alles Klara,2012,2017,7.0,86,6.0,58225,6.032258064516129,24788,1475,18.096774193548388
14042,tt9174966,tvSeries,Nazi Victory: The Post War Plan,Nazi Victory: The Post War Plan,2018,2018,7.2,57,6.1,51063,5.933333333333334,27086,258,18.096666666666668
14043,tt15179372,tvMiniSeries,The Boleyns: A Scandalous Family,The Boleyns: A Scandalous Family,2021,2021,7.2,303,6.1,51063,5.933333333333334,27086,158,18.096666666666668
14044,tt0106657,tvMiniSeries,Dandelion Dead,Dandelion Dead,1994,1994,7.4,371,6.2,43730,5.8375,28971,404,18.09625
14045,tt11898696,tvSeries,Bloods,Bloods,2021,2022,6.8,1835,5.91,64635,6.123529411764705,22219,390,18.095029411764706
14046,tt0317803,tvSeries,Kamenskaya - 1,Kamenskaya - 1,1999,2000,6.2,209,5.6,81005,6.4624999999999995,11663,800,18.095
14047,tt2082624,tvSeries,Dog Days,Doggu Deizu,2011,2015,6.2,159,5.6,81005,6.4624999999999995,11663,464,18.095
14048,tt5143246,tvSeries,Komsije,Komsije,2015,2018,5.7,349,5.35,90390,6.764285714285714,5096,271,18.094464285714285
14049,tt1074757,tvSeries,Cat Leopold,Kot Leopold,1975,1987,7.4,1964,6.21,43494,5.827272727272727,29130,426,18.093681818181818
14050,tt9200376,tvMiniSeries,Preis der Freiheit,Preis der Freiheit,2019,2019,6.8,209,5.9,64836,6.133333333333333,21909,300,18.093333333333334
14051,tt0110652,tvMiniSeries,Go Nagai's New Cutey Honey,Shin Kyûteî Hanî,1994,1998,7.1,303,6.05,54957,5.98125,26118,200,18.09328125
14052,tt14677188,tvSeries,Container,Konteyner,2021,2023,6.7,191,5.85,68111,6.185714285714285,20393,271,18.093214285714282
14053,tt0840800,tvMiniSeries,Battlestar Galactica: The Resistance,Battlestar Galactica: The Resistance,2006,2006,7.8,10888,6.45,26368,5.61,31935,387,18.09225
14054,tt1639471,tvSeries,Arakawa Under the Bridge,Arakawa andâ za burijji,2010,2010,7.1,676,6.05,54957,5.980769230769231,26135,780,18.091826923076923
14055,tt0762803,tvSeries,BBC2 Playhouse,BBC2 Playhouse,1973,1983,6.7,131,5.85,68111,6.185238095238095,20400,1623,18.091821428571425
14056,tt3059532,tvSeries,The Writers' Room,The Writers' Room,2013,2014,7.3,316,6.15,47492,5.883333333333333,28152,271,18.09125
14057,tt20424324,tvMiniSeries,Far Away,Far Away,2022,2022,7.3,7,6.15,47492,5.883333333333333,28152,53,18.09125
14058,tt16911310,tvMiniSeries,Phat Tuesdays,Phat Tuesdays,2022,2022,7.3,253,6.15,47492,5.883333333333333,28152,116,18.09125
14059,tt11717010,tvSeries,Fall River,Fall River,2021,2021,6.4,836,5.7,76291,6.3475,15240,235,18.090375
14060,tt5520772,tvSeries,Alex & Co.,Alex & Co.,2015,2017,5.8,415,5.4,88694,6.7,5999,155,18.090000000000003
14061,tt13640670,tvSeries,Man vs. Bee,Man vs. Bee,2022,2022,6.7,33226,5.98,61520,6.050000000000001,24190,102,18.089500000000005
14062,tt14979456,tvSeries,When Will Ayumu Make His Move?,Soredemo Ayumu wa yosetekuru,2022,2022,6.6,351,5.8,70878,6.237500000000001,18720,464,18.08875
14063,tt0127383,tvMiniSeries,Killer Net,Killer Net,1998,1998,6.6,496,5.8,70878,6.2375,18724,200,18.088749999999997
14064,tt1145380,tvSeries,Myself; Yourself,Maiserufu; Yuaserufu,2007,2007,6.6,363,5.8,70878,6.2375,18724,100,18.088749999999997
14065,tt26750834,tvMiniSeries,Amityville: An Origin Story,Amityville: An Origin Story,2023,2023,6.6,401,5.8,70878,6.2375,18724,201,18.088749999999997
14066,tt14818454,tvSeries,Cat People,Cat People,2021,2021,6.5,372,5.75,73709,6.291666666666667,17041,189,18.088541666666668
14067,tt5153902,tvSeries,Animated Stories from the New Testament,Animated Stories from the New Testament,1987,2005,6.8,124,5.9,64836,6.1312500000000005,21992,720,18.087187500000002
14068,tt4878612,tvSeries,Z: The Beginning of Everything,Z: The Beginning of Everything,2015,2017,7.0,4678,6.02,57986,6.009,25294,272,18.08709
14069,tt0088470,tvSeries,227,227,1985,1990,6.7,3914,5.87,67911,6.1625000000000005,21033,2795,18.0869375
14070,tt11628176,tvMiniSeries,Either Freedom or Death,Ya Istiklal Ya Ölüm,2020,2020,7.9,361,6.45,26368,5.608333333333333,31951,464,18.086875
14071,tt3139330,tvSeries,Tjockare än vatten,Tjockare än vatten,2014,2020,7.2,1668,6.11,50854,5.92037037037037,27333,1332,18.086731481481483
14072,tt14959710,tvSeries,Hard Cell,Hard Cell,2022,2022,6.4,2113,5.71,76171,6.335,15537,154,18.086425
14073,tt4160686,tvSeries,Stone Quackers,Stone Quackers,2014,2015,6.7,389,5.85,68111,6.183333333333334,20443,140,18.08625
14074,tt7333970,tvSeries,Timewasters,Timewasters,2017,2019,6.7,706,5.85,68111,6.183333333333334,20443,360,18.08625
14075,tt13932598,tvSeries,Canine Intervention,Canine Intervention,2021,2021,6.7,982,5.85,68111,6.183333333333334,20443,232,18.08625
14076,tt19757508,tvMiniSeries,Meltdown: Three Mile Island,Meltdown: Three Mile Island,2022,2022,6.8,5289,5.92,64570,6.109999999999999,22539,172,18.0856
14077,tt9695266,tvSeries,Diary of a Future President,Diary of a Future President,2020,2021,6.7,1259,5.86,67954,6.1725,20792,536,18.085425
14078,tt3868832,tvMiniSeries,Glue,Glue,2014,2014,7.1,1807,6.06,54759,5.96875,26364,366,18.0853125
14079,tt0101078,tvSeries,Davis Rules,Davis Rules,1991,1992,7.4,216,6.2,43730,5.833333333333333,29030,116,18.083333333333332
14080,tt0108904,tvSeries,Rena rama Rolf,Rena rama Rolf,1994,1998,6.4,598,5.7,76291,6.345000000000001,15285,1548,18.083250000000003
14081,tt0065333,tvSeries,The Partridge Family,The Partridge Family,1970,1974,6.5,4691,5.77,73550,6.267604166666666,17742,2880,18.08203802083333
14082,tt9060276,tvSeries,Aglama Anne,Aglama Anne,2018,2018,6.0,352,5.5,85228,6.575,8734,77,18.08125
14083,tt8670784,tvMiniSeries,Angels of Death,Satsuriku no Tenshi,2018,2018,6.5,2785,5.76,73583,6.278125,17424,368,18.081
14084,tt0469009,tvSeries,Turkish for Beginners,Türkisch für Anfänger,2006,2008,7.5,4466,6.27,39919,5.767307692307692,30067,1250,18.080509615384614
14085,tt2250040,tvMiniSeries,Good Luck Girl!,Binbougami ga!,2012,2012,7.1,487,6.05,54957,5.976923076923077,26188,311,18.080192307692307
14086,tt1151030,tvSeries,Casi ángeles,Casi ángeles,2007,2010,6.7,814,5.85,68111,6.18125,20526,480,18.08015625
14087,tt10467998,tvSeries,2003-2004 UEFA Champions League,2003-2004 UEFA Champions League,2003,2004,6.3,22,5.65,78886,6.4,13302,90,18.080000000000002
14088,tt20205200,tvMiniSeries,Wonderland,Wonderland,2022,2022,6.3,10,5.65,78886,6.4,13302,39,18.080000000000002
14089,tt0322660,tvSeries,Oliver Beene,Oliver Beene,2003,2004,7.4,684,6.2,43730,5.831818181818182,29082,851,18.078636363636363
14090,tt0075509,tvMiniSeries,France/tour/détour/deux/enfants,France/tour/détour/deux/enfants,1980,1980,7.3,132,6.15,47492,5.879166666666666,28232,312,18.0784375
14091,tt0043223,tvSeries,The Range Rider,The Range Rider,1951,1953,7.5,172,6.25,40251,5.784848484848485,29857,990,18.077651515151516
14092,tt0049992,tvSeries,Alcoa Theatre,Alcoa Theatre,1957,1960,7.3,87,6.15,47492,5.878846153846154,28238,780,18.077451923076925
14093,tt0420939,tvSeries,Stroker and Hoop,Stroker and Hoop,2004,2005,7.3,1332,6.16,47267,5.869230769230769,28389,503,18.07723076923077
14094,tt0952665,tvSeries,K-Ville,K-Ville,2007,2008,6.6,1406,5.81,70737,6.222727272727273,19181,468,18.077022727272727
14095,tt0094460,tvSeries,Family Feud,Family Feud,1988,1995,6.6,1057,5.8,70878,6.233333333333333,18838,116,18.076666666666668
14096,tt11658082,tvSeries,3 Caminos,3 caminos,2021,2021,6.5,466,5.75,73709,6.2875,17154,390,18.076562499999998
14097,tt4773436,tvMiniSeries,Minami-kun No Koibito,Minami-kun no koibito,2015,2016,6.7,433,5.85,68111,6.18,20564,443,18.0765
14098,tt13726244,tvSeries,Masumiyet,Masumiyet,2021,2021,6.0,1039,5.5,85228,6.573076923076924,8834,503,18.07596153846154
14099,tt11981568,tvMiniSeries,Cars on the Road,Cars on the Road,2022,2022,6.9,3784,5.97,61545,6.055555555555555,24119,94,18.075833333333332
14100,tt0115346,tvSeries,Savannah,Savannah,1996,1997,7.2,898,6.1,51063,5.926470588235294,27206,1315,18.075735294117646
14101,tt0165006,tvSeries,Crusade in Europe,Crusade in Europe,1949,1949,7.0,68,6.0,58225,6.025,24889,38,18.075000000000003
14102,tt0061288,tvSeries,Rango,Rango,1967,1967,7.0,95,6.0,58225,6.025,24889,60,18.075000000000003
14103,tt0233598,tvMiniSeries,Dombey & Son,Dombey & Son,1983,1983,7.0,194,6.0,58225,6.025,24889,290,18.075000000000003
14104,tt8461284,tvSeries,Just Another Immigrant,Just Another Immigrant,2018,2018,7.0,534,6.0,58225,6.025,24889,276,18.075000000000003
14105,tt0251816,tvSeries,Orphen,Majutsushi Orphen Mubouhen,1998,2000,7.1,289,6.05,54957,5.9750000000000005,26198,600,18.074375
14106,tt3361490,tvSeries,Hollywood Scandals,Hollywood Scandals,2013,2014,7.1,27,6.05,54957,5.975,26223,88,18.074375
14107,tt1749539,tvSeries,Special Collector's Edition,Edición Especial Coleccionista,2010,2015,7.1,104,6.05,54957,5.975,26223,44,18.074375
14108,tt1252374,tvSeries,Sonny with a Chance,Sonny with a Chance,2009,2011,6.0,13010,5.55,83382,6.513191489361702,10214,1034,18.074106382978723
14109,tt0389683,tvSeries,Son of Svengoolie,Son of Svengoolie,1978,1986,8.3,191,6.65,14443,5.435714285714285,33441,840,18.07375
14110,tt0044277,tvSeries,Mr. & Mrs. North,Mr. & Mrs. North,1952,1954,7.4,243,6.2,43730,5.830188679245283,29099,1439,18.07358490566038
14111,tt9015252,tvSeries,Mister Winner,Mister Winner,2020,2020,6.9,490,5.95,61763,6.075,23623,174,18.073125
14112,tt3145138,tvMiniSeries,Lucan,Lucan,2013,2013,6.9,748,5.95,61763,6.075,23623,127,18.073125
14113,tt0420431,tvSeries,Nasa mala klinika,Nasa mala klinika,2004,2007,6.9,462,5.95,61763,6.075,23623,232,18.073125
14114,tt1749056,tvSeries,Corp & Anam,Corp & Anam,2011,2014,7.6,64,6.3,36558,5.7375,30479,310,18.073124999999997
14115,tt0059999,tvSeries,Jericho,Jericho,1966,1967,7.6,87,6.3,36558,5.7375,30479,240,18.073124999999997
14116,tt9039142,tvSeries,No Good Nick,No Good Nick,2019,2019,6.1,3539,5.56,83338,6.501,10430,774,18.072779999999998
14117,tt8403570,tvSeries,Mortel,Mortel,2019,2021,6.5,1721,5.76,73583,6.2749999999999995,17577,621,18.072
14118,tt0062570,tvSeries,Here's Lucy,Here's Lucy,1968,1974,6.9,1768,5.96,61604,6.064305555555555,23930,4350,18.071630555555554
14119,tt13018906,tvSeries,Hailey Dean Mystery,Hailey Dean Mystery,2016,2021,7.3,615,6.15,47492,5.876666666666667,28256,983,18.07075
14120,tt8615734,tvSeries,PA-Gals,PA-Gals,2017,2018,6.6,225,5.8,70878,6.23125,18925,107,18.070625
14121,tt11815244,tvSeries,The Republic of Sarah,The Republic of Sarah,2021,2021,6.1,924,5.55,83382,6.511538461538462,10246,556,18.06951923076923
14122,tt5542294,tvSeries,APB,APB,2017,2017,6.8,6737,5.93,64541,6.094166666666666,23186,522,18.069204166666665
14123,tt0779826,tvSeries,Fremde Kinder,Fremde Kinder,1993,2012,6.4,14,5.7,76291,6.34,15406,150,18.069
14124,tt1781834,tvSeries,Hot Package,Hot Package,2013,2015,6.4,178,5.7,76291,6.34,15406,58,18.069
14125,tt0437015,tvSeries,Jul på Månetoppen,Jul på Månetoppen,2002,2002,6.8,310,5.9,64836,6.125,22087,110,18.06875
14126,tt1441219,tvSeries,The Deep End,The Deep End,2010,2010,6.8,791,5.9,64836,6.125,22087,253,18.06875
14127,tt18969048,tvSeries,Matkani ke Matke,Matkani ke Matke,2022,2023,6.8,197,5.9,64836,6.125,22087,42,18.06875
14128,tt21839392,tvSeries,The Crown Prince Who Disappeared,Kronprinsen som försvann,2022,2022,6.8,481,5.9,64836,6.125,22087,313,18.06875
14129,tt0235944,tvSeries,The Strangerers,The Strangerers,2000,2000,6.8,198,5.9,64836,6.125,22087,155,18.06875
14130,tt0445126,tvSeries,Modern Men,Modern Men,2006,2006,6.8,110,5.9,64836,6.125,22087,77,18.06875
14131,tt8499662,tvMiniSeries,The Could've-Gone-All-the-Way Committee,Yaretakamo Iinkai,2018,2018,6.8,123,5.9,64836,6.125,22087,155,18.06875
14132,tt5059866,tvSeries,Himouto! Umaru-chan,Himouto! Umaruchan,2015,2017,7.1,1790,6.06,54759,5.963157894736842,26475,575,18.06836842105263
14133,tt12765530,tvSeries,Alien TV,Alien TV,2019,2021,6.4,371,5.7,76291,6.339583333333334,15429,929,18.067812500000002
14134,tt0086789,tvSeries,Riptide,Riptide,1984,1986,6.8,3153,5.91,64635,6.114285714285714,22434,2766,18.067714285714285
14135,tt10498322,tvSeries,Minecraft: Story Mode,Minecraft: Story Mode,2018,2024,6.0,743,5.5,85228,6.57,8865,490,18.067500000000003
14136,tt8108134,tvSeries,The Teacher,A tanár,2018,2021,6.6,547,5.8,70878,6.2299999999999995,18954,387,18.066999999999997
14137,tt0414762,tvSeries,Power Rangers S.P.D.,Power Rangers S.P.D.,2005,2005,6.7,3679,5.86,67954,6.166052631578947,20980,871,18.066534210526317
14138,tt4507442,tvSeries,Best Friends Whenever,Best Friends Whenever,2015,2016,5.9,2013,5.46,87144,6.617741935483871,7728,755,18.06643548387097
14139,tt0063874,tvSeries,The Bold Ones: The New Doctors,The Bold Ones: The New Doctors,1969,1973,6.9,161,5.95,61763,6.072727272727273,23752,1980,18.06636363636364
14140,tt11937662,tvSeries,Control Z,Control Z,2020,2022,6.8,10746,5.94,64523,6.082916666666667,23488,885,18.0662625
14141,tt0044265,tvSeries,Guiding Light,The Guiding Light,1952,2009,6.5,1835,5.76,73583,6.272857142857143,17629,919,18.065828571428572
14142,tt0103568,tvSeries,The Tomorrow People,The Tomorrow People,1992,2023,7.3,408,6.15,47492,5.875,28266,400,18.065625
14143,tt9654082,tvSeries,Larry Charles' Dangerous World of Comedy,Larry Charles' Dangerous World of Comedy,2019,2019,7.3,634,6.15,47492,5.875,28266,155,18.065625
14144,tt0092314,tvSeries,After Henry,After Henry,1988,1992,6.9,206,5.95,61763,6.072368421052632,23760,895,18.06529605263158
14145,tt6684640,tvSeries,Altai 30 päivässä,Altai 30 päivässä,2017,2017,6.9,35,5.95,61763,6.072222222222222,23763,383,18.06486111111111
14146,tt11997658,tvMiniSeries,The Palace,Der Palast,2022,2022,7.1,562,6.05,54957,5.971428571428571,26314,319,18.063571428571425
14147,tt16308040,tvMiniSeries,The Boys: VNN (Seven on 7),The Boys: VNN (Seven on 7),2021,2022,7.1,157,6.05,54957,5.971428571428571,26314,47,18.063571428571425
14148,tt0085029,tvSeries,Hardcastle and McCormick,Hardcastle and McCormick,1983,1986,6.6,3145,5.81,70737,6.217910447761194,19279,4020,18.06302985074627
14149,tt11942070,tvSeries,Spirit Riding Free: Riding Academy,Spirit Riding Free: Riding Academy,2020,2020,6.3,147,5.65,78886,6.39375,13776,310,18.06234375
14150,tt2733534,tvSeries,Total Drama Revenge of the Island,Total Drama Revenge of the Island,2012,2012,6.9,2165,5.96,61604,6.061111111111111,24005,207,18.06211111111111
14151,tt0337769,tvSeries,Mahoromatic,Mahoromatic,2001,2003,6.7,377,5.85,68111,6.175,20680,240,18.061874999999997
14152,tt0060016,tvSeries,Pistols 'n' Petticoats,Pistols 'n' Petticoats,1966,1967,7.1,169,6.05,54957,5.97037037037037,26329,800,18.060370370370368
14153,tt14966112,tvSeries,Gold Rush: Winter's Fortune,Gold Rush: Winter's Fortune,2021,2021,7.2,103,6.1,51063,5.921428571428572,27320,271,18.060357142857143
14154,tt11621718,tvMiniSeries,All or Nothing: Brazil National Team,All or Nothing: Brazil National Team,2020,2020,7.0,629,6.0,58225,6.02,25072,250,18.06
14155,tt1384817,tvSeries,Story Parade,Story Parade,1964,1965,6.2,22,5.6,81005,6.45,11877,75,18.06
14156,tt0041007,tvSeries,The Big Story,The Big Story,1949,1959,6.2,56,5.6,81005,6.45,11877,30,18.06
14157,tt7861584,tvSeries,Grisse,Grisse,2018,2018,6.2,416,5.6,81005,6.45,11877,53,18.06
14158,tt0115094,tvMiniSeries,Les Alsaciens: ou les deux Mathilde,Les Alsaciens: ou les deux Mathilde,1996,1996,7.9,83,6.45,26368,5.6,32025,87,18.06
14159,tt0373587,tvSeries,Power Rangers DinoThunder,Power Rangers DinoThunder,2004,2004,6.8,3636,5.91,64635,6.111578947368422,22504,829,18.059715789473685
14160,tt0487002,tvSeries,The Naked Archaeologist,The Naked Archaeologist,2005,2008,7.2,345,6.1,51063,5.92109375,27326,1436,18.0593359375
14161,tt0182585,tvSeries,Hancock,Hancock,1963,1963,7.4,60,6.2,43730,5.825,29142,77,18.0575
14162,tt0367413,tvSeries,Sonic X,Sonic X,2003,2006,6.2,5425,5.62,80908,6.42576923076923,12660,1613,18.056411538461536
14163,tt0271933,tvSeries,Young Sherlock: The Mystery of the Manor House,Young Sherlock: The Mystery of the Manor House,1982,1982,7.0,61,6.0,58225,6.01875,25093,310,18.05625
14164,tt0075592,tvSeries,Tales of the Unexpected,Tales of the Unexpected,1979,1988,7.6,2456,6.31,36347,5.7230357142857144,30673,2894,18.056177678571427
14165,tt0770762,tvSeries,Happy Tree Friends,Happy Tree Friends,2000,2016,7.0,18223,6.08,54655,5.9391891891891895,26990,720,18.055135135135135
14166,tt15548144,tvSeries,The Suspect,The Suspect,2022,2022,6.8,3495,5.91,64635,6.11,22524,193,18.05505
14167,tt9817980,tvMiniSeries,Domestic Girlfriend,Domestic na Kanojo,2019,2019,6.8,4195,5.92,64570,6.099166666666666,23114,464,18.05353333333333
14168,tt4371812,tvSeries,Racon,Racon,2015,2015,5.6,191,5.3,91706,6.8125,4352,155,18.053124999999998
14169,tt10374050,tvSeries,Benim Tatli Yalanim,Benim Tatli Yalanim,2019,2019,6.2,516,5.6,81005,6.447368421052632,12146,735,18.052631578947366
14170,tt14902026,tvMiniSeries,Infiniti,Infiniti,2022,2022,6.6,778,5.8,70878,6.2250000000000005,19037,316,18.052500000000002
14171,tt0307738,tvSeries,Decision,Decision,1958,1958,6.6,23,5.8,70878,6.225,19057,77,18.0525
14172,tt0294007,tvSeries,Attacker You!,Atakkâ you!,1984,1985,6.6,458,5.8,70878,6.225,19057,92,18.0525
